timestamp,product_category,quantity_sold,price,competitor_price,promotions,inventory_level,day_of_week,month,is_weekend,is_holiday,season
2024-07-09,Home & Kitchen,45,120.12,99.37,0,134,1,7,0,0,Summer
2024-07-10,Beauty,96,33.82,32.13,0,434,2,7,0,0,Summer
2024-07-10,Electronics,70,444.04,463.85,0,287,2,7,0,0,Summer
2024-07-10,Fashion,132,83.26,92.57,0,357,2,7,0,0,Summer
2024-07-10,Food & Grocery,143,25.96,25.18,0,617,2,7,0,0,Summer
2024-07-10,Home & Kitchen,74,122.2,121.39,0,185,2,7,0,0,Summer
2024-07-11,Beauty,224,26.12,33.8,1,489,3,7,0,0,Summer
2024-07-11,Electronics,77,446.97,390.22,0,273,3,7,0,0,Summer
2024-07-11,Fashion,90,89.85,85.36,0,550,3,7,0,0,Summer
2024-07-11,Food & Grocery,186,25.05,28.21,0,771,3,7,0,0,Summer
2024-07-11,Home & Kitchen,58,118.17,117.46,0,165,3,7,0,0,Summer
2024-07-12,Beauty,203,25.65,37.19,1,631,4,7,0,0,Summer
2024-07-12,Electronics,140,402.12,508.64,1,313,4,7,0,0,Summer
2024-07-12,Fashion,110,87.73,76.16,0,302,4,7,0,0,Summer
2024-07-12,Food & Grocery,198,25.32,25.91,0,811,4,7,0,0,Summer
2024-07-12,Home & Kitchen,36,124.76,111.33,0,171,4,7,0,0,Summer
2024-07-13,Beauty,85,36.67,35.44,0,378,5,7,1,0,Summer
2024-07-13,Electronics,40,458.67,396.97,0,189,5,7,1,0,Summer
2024-07-13,Fashion,137,85.3,91.2,0,514,5,7,1,0,Summer
2024-07-13,Food & Grocery,239,24.54,25.07,0,877,5,7,1,0,Summer
2024-07-13,Home & Kitchen,37,116.29,135.53,0,179,5,7,1,0,Summer
2024-07-14,Beauty,241,27.67,41.43,1,532,6,7,1,0,Summer
2024-07-14,Electronics,53,451.38,440.28,0,316,6,7,1,0,Summer
2024-07-14,Fashion,150,83.79,65.84,0,473,6,7,1,0,Summer
2024-07-14,Food & Grocery,204,24.77,27.33,0,462,6,7,1,0,Summer
2024-07-14,Home & Kitchen,28,119.23,112.14,0,176,6,7,1,0,Summer
2024-07-15,Beauty,80,36.03,32.74,0,338,0,7,0,0,Summer
2024-07-15,Electronics,77,432.5,348.61,0,222,0,7,0,0,Summer
2024-07-15,Fashion,122,83.1,94.91,0,550,0,7,0,0,Summer
2024-07-15,Food & Grocery,174,25.86,23.67,0,560,0,7,0,0,Summer
2024-07-15,Home & Kitchen,61,116.79,126.03,0,222,0,7,0,0,Summer
2024-07-16,Beauty,83,35.44,33.34,0,233,1,7,0,0,Summer
2024-07-16,Electronics,149,392.22,521.75,1,478,1,7,0,0,Summer
2024-07-16,Fashion,119,84.34,83.12,0,507,1,7,0,0,Summer
2024-07-16,Food & Grocery,194,24.55,19.87,0,629,1,7,0,0,Summer
2024-07-16,Home & Kitchen,63,118.8,118.46,0,140,1,7,0,0,Summer
2024-07-17,Beauty,72,36.8,32.66,0,275,2,7,0,0,Summer
2024-07-17,Electronics,77,443.88,555.9,0,270,2,7,0,0,Summer
2024-07-17,Fashion,131,87.18,89.23,0,488,2,7,0,0,Summer
2024-07-17,Food & Grocery,157,25.39,21.58,0,781,2,7,0,0,Summer
2024-07-17,Home & Kitchen,40,124.89,95.66,0,236,2,7,0,0,Summer
2024-07-18,Beauty,89,34.38,32.42,0,369,3,7,0,0,Summer
2024-07-18,Electronics,73,447.71,453.42,0,340,3,7,0,0,Summer
2024-07-18,Fashion,128,86.32,100.95,0,599,3,7,0,0,Summer
2024-07-18,Food & Grocery,180,23.66,22.28,0,566,3,7,0,0,Summer
2024-07-18,Home & Kitchen,53,119.12,102.36,0,202,3,7,0,0,Summer
2024-07-19,Beauty,74,34.36,31.34,0,398,4,7,0,0,Summer
2024-07-19,Electronics,66,468.57,459.3,0,324,4,7,0,0,Summer
2024-07-19,Fashion,278,64.31,81.79,1,789,4,7,0,0,Summer
2024-07-19,Food & Grocery,192,24.51,21.91,0,509,4,7,0,0,Summer
2024-07-19,Home & Kitchen,56,122.4,115.72,0,225,4,7,0,0,Summer
2024-07-20,Beauty,96,35.22,38.37,0,359,5,7,1,0,Summer
2024-07-20,Electronics,52,441.06,499.79,0,257,5,7,1,0,Summer
2024-07-20,Fashion,113,90.81,80.39,0,332,5,7,1,0,Summer
2024-07-20,Food & Grocery,185,24.71,25.83,0,526,5,7,1,0,Summer
2024-07-20,Home & Kitchen,72,92.88,128.56,1,358,5,7,1,0,Summer
2024-07-21,Beauty,129,33.22,35.65,0,432,6,7,1,0,Summer
2024-07-21,Electronics,55,461.05,494.44,0,229,6,7,1,0,Summer
2024-07-21,Fashion,138,86.12,76.15,0,543,6,7,1,0,Summer
2024-07-21,Food & Grocery,185,24.81,26.1,0,676,6,7,1,0,Summer
2024-07-21,Home & Kitchen,34,117.27,128.27,0,190,6,7,1,0,Summer
2024-07-22,Beauty,82,35.68,32.05,0,306,0,7,0,0,Summer
2024-07-22,Electronics,67,461.21,467.96,0,201,0,7,0,0,Summer
2024-07-22,Fashion,117,83.31,74.84,0,326,0,7,0,0,Summer
2024-07-22,Food & Grocery,336,18.3,26.1,1,744,0,7,0,0,Summer
2024-07-22,Home & Kitchen,70,114.16,132.6,0,125,0,7,0,0,Summer
2024-07-23,Beauty,79,34.21,39.65,0,434,1,7,0,0,Summer
2024-07-23,Electronics,85,463.26,451.47,0,325,1,7,0,0,Summer
2024-07-23,Fashion,111,86.04,78.08,0,324,1,7,0,0,Summer
2024-07-23,Food & Grocery,162,25.5,28.29,0,731,1,7,0,0,Summer
2024-07-23,Home & Kitchen,49,118.32,130.46,0,170,1,7,0,0,Summer
2024-07-24,Beauty,93,35.27,35.41,0,396,2,7,0,0,Summer
2024-07-24,Electronics,82,440.97,427.21,0,279,2,7,0,0,Summer
2024-07-24,Fashion,114,82.53,83.74,0,333,2,7,0,0,Summer
2024-07-24,Food & Grocery,292,23.78,23.93,1,747,2,7,0,0,Summer
2024-07-24,Home & Kitchen,51,118.4,117.04,0,205,2,7,0,0,Summer
2024-07-25,Beauty,101,34.19,29.13,0,318,3,7,0,0,Summer
2024-07-25,Electronics,65,462.42,476.63,0,207,3,7,0,0,Summer
2024-07-25,Fashion,119,87.36,91.91,0,474,3,7,0,0,Summer
2024-07-25,Food & Grocery,147,24.34,25.5,0,804,3,7,0,0,Summer
2024-07-25,Home & Kitchen,54,124.88,108.76,0,130,3,7,0,0,Summer
2024-07-26,Beauty,83,36.15,34.2,0,309,4,7,0,0,Summer
2024-07-26,Electronics,71,459.58,505.87,0,242,4,7,0,0,Summer
2024-07-26,Fashion,124,85.01,78.69,0,549,4,7,0,0,Summer
2024-07-26,Food & Grocery,207,23.34,26.4,0,863,4,7,0,0,Summer
2024-07-26,Home & Kitchen,40,124.85,125.76,0,151,4,7,0,0,Summer
2024-07-27,Beauty,97,36.72,32.13,0,254,5,7,1,0,Summer
2024-07-27,Electronics,57,447.44,360.07,0,300,5,7,1,0,Summer
2024-07-27,Fashion,147,82.74,70.79,0,538,5,7,1,0,Summer
2024-07-27,Food & Grocery,197,24.54,29.35,0,628,5,7,1,0,Summer
2024-07-27,Home & Kitchen,28,121.23,114.94,0,209,5,7,1,0,Summer
2024-07-28,Beauty,117,34.32,31.46,0,370,6,7,1,0,Summer
2024-07-28,Electronics,47,441.44,481.48,0,243,6,7,1,0,Summer
2024-07-28,Fashion,140,84.96,86.4,0,579,6,7,1,0,Summer
2024-07-28,Food & Grocery,218,24.45,21.71,0,666,6,7,1,0,Summer
2024-07-28,Home & Kitchen,35,121.66,130.33,0,205,6,7,1,0,Summer
2024-07-29,Beauty,66,36.62,35.31,0,413,0,7,0,0,Summer
2024-07-29,Electronics,69,450.97,484.52,0,334,0,7,0,0,Summer
2024-07-29,Fashion,298,67.1,84.14,1,582,0,7,0,0,Summer
2024-07-29,Food & Grocery,192,24.74,23.83,0,683,0,7,0,0,Summer
2024-07-29,Home & Kitchen,49,126.42,107.68,0,206,0,7,0,0,Summer
2024-07-30,Beauty,65,35.61,35.42,0,306,1,7,0,0,Summer
2024-07-30,Electronics,72,479.95,500.74,0,358,1,7,0,0,Summer
2024-07-30,Fashion,125,87.61,69.19,0,352,1,7,0,0,Summer
2024-07-30,Food & Grocery,201,24.67,25.53,0,519,1,7,0,0,Summer
2024-07-30,Home & Kitchen,107,91.4,133.45,1,244,1,7,0,0,Summer
2024-07-31,Beauty,96,34.84,37.91,0,228,2,7,0,0,Summer
2024-07-31,Electronics,75,435.97,492.67,0,214,2,7,0,0,Summer
2024-07-31,Fashion,109,85.07,82.16,0,395,2,7,0,0,Summer
2024-07-31,Food & Grocery,140,25.91,22.63,0,560,2,7,0,0,Summer
2024-07-31,Home & Kitchen,49,117.0,122.79,0,170,2,7,0,0,Summer
2024-08-01,Beauty,94,33.12,44.88,0,315,3,8,0,0,Summer
2024-08-01,Electronics,82,474.92,438.76,0,278,3,8,0,0,Summer
2024-08-01,Fashion,119,82.57,95.95,0,425,3,8,0,0,Summer
2024-08-01,Food & Grocery,351,20.43,26.15,1,1171,3,8,0,0,Summer
2024-08-01,Home & Kitchen,53,114.86,103.57,0,171,3,8,0,0,Summer
2024-08-02,Beauty,70,35.9,36.82,0,353,4,8,0,0,Summer
2024-08-02,Electronics,77,459.67,422.04,0,215,4,8,0,0,Summer
2024-08-02,Fashion,137,84.31,89.62,0,375,4,8,0,0,Summer
2024-08-02,Food & Grocery,187,23.6,28.76,0,886,4,8,0,0,Summer
2024-08-02,Home & Kitchen,53,120.24,103.52,0,198,4,8,0,0,Summer
2024-08-03,Beauty,107,34.1,38.14,0,420,5,8,1,0,Summer
2024-08-03,Electronics,63,445.55,425.03,0,330,5,8,1,0,Summer
2024-08-03,Fashion,164,89.93,79.27,0,570,5,8,1,0,Summer
2024-08-03,Food & Grocery,185,25.22,28.0,0,703,5,8,1,0,Summer
2024-08-03,Home & Kitchen,36,121.17,107.47,0,208,5,8,1,0,Summer
2024-08-04,Beauty,214,25.7,38.92,1,654,6,8,1,0,Summer
2024-08-04,Electronics,71,455.48,394.75,0,341,6,8,1,0,Summer
2024-08-04,Fashion,150,84.28,87.84,0,313,6,8,1,0,Summer
2024-08-04,Food & Grocery,215,24.41,20.65,0,661,6,8,1,0,Summer
2024-08-04,Home & Kitchen,30,117.45,132.36,0,205,6,8,1,0,Summer
2024-08-05,Beauty,85,36.56,33.67,0,414,0,8,0,0,Summer
2024-08-05,Electronics,92,448.35,397.05,0,252,0,8,0,0,Summer
2024-08-05,Fashion,146,86.03,82.86,0,331,0,8,0,0,Summer
2024-08-05,Food & Grocery,313,19.43,24.87,1,711,0,8,0,0,Summer
2024-08-05,Home & Kitchen,49,124.43,127.83,0,133,0,8,0,0,Summer
2024-08-06,Beauty,88,35.95,36.6,0,327,1,8,0,0,Summer
2024-08-06,Electronics,82,446.7,470.7,0,312,1,8,0,0,Summer
2024-08-06,Fashion,147,85.61,85.73,0,388,1,8,0,0,Summer
2024-08-06,Food & Grocery,208,24.85,24.02,0,746,1,8,0,0,Summer
2024-08-06,Home & Kitchen,45,129.67,121.55,0,171,1,8,0,0,Summer
2024-08-07,Beauty,92,33.05,31.16,0,271,2,8,0,0,Summer
2024-08-07,Electronics,197,348.25,374.82,1,408,2,8,0,0,Summer
2024-08-07,Fashion,131,88.69,80.52,0,587,2,8,0,0,Summer
2024-08-07,Food & Grocery,145,25.75,26.34,0,549,2,8,0,0,Summer
2024-08-07,Home & Kitchen,90,102.14,119.69,1,258,2,8,0,0,Summer
2024-08-08,Beauty,67,37.95,27.93,0,438,3,8,0,0,Summer
2024-08-08,Electronics,98,439.33,482.42,0,293,3,8,0,0,Summer
2024-08-08,Fashion,139,87.77,91.77,0,464,3,8,0,0,Summer
2024-08-08,Food & Grocery,204,24.24,29.23,0,605,3,8,0,0,Summer
2024-08-08,Home & Kitchen,36,126.69,129.05,0,135,3,8,0,0,Summer
2024-08-09,Beauty,106,32.5,34.58,0,444,4,8,0,0,Summer
2024-08-09,Electronics,74,458.82,498.39,0,203,4,8,0,0,Summer
2024-08-09,Fashion,130,87.78,85.67,0,463,4,8,0,0,Summer
2024-08-09,Food & Grocery,204,23.0,24.18,0,880,4,8,0,0,Summer
2024-08-09,Home & Kitchen,40,127.74,127.99,0,157,4,8,0,0,Summer
2024-08-10,Beauty,211,28.81,36.16,1,604,5,8,1,0,Summer
2024-08-10,Electronics,70,467.42,431.66,0,215,5,8,1,0,Summer
2024-08-10,Fashion,200,83.02,91.16,0,496,5,8,1,0,Summer
2024-08-10,Food & Grocery,171,25.88,21.26,0,861,5,8,1,0,Summer
2024-08-10,Home & Kitchen,30,121.69,125.05,0,167,5,8,1,0,Summer
2024-08-11,Beauty,99,34.38,31.28,0,418,6,8,1,0,Summer
2024-08-11,Electronics,72,429.63,457.19,0,237,6,8,1,0,Summer
2024-08-11,Fashion,143,87.35,98.01,0,559,6,8,1,0,Summer
2024-08-11,Food & Grocery,215,24.78,28.49,0,637,6,8,1,0,Summer
2024-08-11,Home & Kitchen,29,118.8,132.35,0,123,6,8,1,0,Summer
2024-08-12,Beauty,151,29.14,40.14,1,657,0,8,0,0,Summer
2024-08-12,Electronics,104,449.57,485.67,0,350,0,8,0,0,Summer
2024-08-12,Fashion,279,76.22,74.48,1,711,0,8,0,0,Summer
2024-08-12,Food & Grocery,186,24.8,24.57,0,787,0,8,0,0,Summer
2024-08-12,Home & Kitchen,32,123.34,123.36,0,190,0,8,0,0,Summer
2024-08-13,Beauty,110,33.62,35.53,0,447,1,8,0,0,Summer
2024-08-13,Electronics,102,453.45,500.3,0,219,1,8,0,0,Summer
2024-08-13,Fashion,134,85.03,71.74,0,444,1,8,0,0,Summer
2024-08-13,Food & Grocery,179,24.9,21.73,0,850,1,8,0,0,Summer
2024-08-13,Home & Kitchen,53,118.43,118.19,0,185,1,8,0,0,Summer
2024-08-14,Beauty,82,35.8,40.17,0,318,2,8,0,0,Summer
2024-08-14,Electronics,85,449.52,422.33,0,324,2,8,0,0,Summer
2024-08-14,Fashion,145,84.17,68.7,0,461,2,8,0,0,Summer
2024-08-14,Food & Grocery,163,24.41,26.33,0,611,2,8,0,0,Summer
2024-08-14,Home & Kitchen,100,86.7,119.89,1,277,2,8,0,0,Summer
2024-08-15,Beauty,89,35.25,33.12,0,238,3,8,0,0,Summer
2024-08-15,Electronics,93,446.7,431.7,0,260,3,8,0,0,Summer
2024-08-15,Fashion,160,82.48,75.89,0,347,3,8,0,0,Summer
2024-08-15,Food & Grocery,146,26.01,27.24,0,507,3,8,0,0,Summer
2024-08-15,Home & Kitchen,46,121.16,112.71,0,168,3,8,0,0,Summer
2024-08-16,Beauty,74,35.85,35.59,0,298,4,8,0,0,Summer
2024-08-16,Electronics,77,461.46,454.57,0,234,4,8,0,0,Summer
2024-08-16,Fashion,149,85.89,65.41,0,310,4,8,0,0,Summer
2024-08-16,Food & Grocery,200,24.33,26.23,0,741,4,8,0,0,Summer
2024-08-16,Home & Kitchen,48,118.08,130.89,0,209,4,8,0,0,Summer
2024-08-17,Beauty,105,34.68,33.95,0,378,5,8,1,0,Summer
2024-08-17,Electronics,64,448.61,415.05,0,208,5,8,1,0,Summer
2024-08-17,Fashion,162,87.02,80.13,0,520,5,8,1,0,Summer
2024-08-17,Food & Grocery,201,26.0,26.72,0,477,5,8,1,0,Summer
2024-08-17,Home & Kitchen,29,118.03,113.26,0,150,5,8,1,0,Summer
2024-08-18,Beauty,248,25.29,31.62,1,526,6,8,1,0,Summer
2024-08-18,Electronics,129,361.7,492.48,1,405,6,8,1,0,Summer
2024-08-18,Fashion,174,84.07,72.01,0,401,6,8,1,0,Summer
2024-08-18,Food & Grocery,213,25.25,24.92,0,595,6,8,1,0,Summer
2024-08-18,Home & Kitchen,44,119.74,124.66,0,227,6,8,1,0,Summer
2024-08-19,Beauty,75,35.7,34.31,0,434,0,8,0,0,Summer
2024-08-19,Electronics,102,451.12,436.39,0,251,0,8,0,0,Summer
2024-08-19,Fashion,142,86.31,90.26,0,580,0,8,0,0,Summer
2024-08-19,Food & Grocery,146,25.7,22.04,0,626,0,8,0,0,Summer
2024-08-19,Home & Kitchen,43,126.75,100.07,0,170,0,8,0,0,Summer
2024-08-20,Beauty,115,35.26,30.65,0,318,1,8,0,0,Summer
2024-08-20,Electronics,93,457.49,600.69,0,192,1,8,0,0,Summer
2024-08-20,Fashion,153,85.5,85.86,0,400,1,8,0,0,Summer
2024-08-20,Food & Grocery,171,24.61,26.68,0,491,1,8,0,0,Summer
2024-08-20,Home & Kitchen,30,119.44,113.05,0,199,1,8,0,0,Summer
2024-08-21,Beauty,91,34.96,36.12,0,282,2,8,0,0,Summer
2024-08-21,Electronics,88,465.33,489.52,0,193,2,8,0,0,Summer
2024-08-21,Fashion,170,82.02,88.94,0,348,2,8,0,0,Summer
2024-08-21,Food & Grocery,161,24.67,25.72,0,885,2,8,0,0,Summer
2024-08-21,Home & Kitchen,50,125.79,124.78,0,144,2,8,0,0,Summer
2024-08-22,Beauty,145,27.24,27.43,1,603,3,8,0,0,Summer
2024-08-22,Electronics,92,453.63,414.57,0,316,3,8,0,0,Summer
2024-08-22,Fashion,139,83.72,78.62,0,424,3,8,0,0,Summer
2024-08-22,Food & Grocery,178,24.62,21.5,0,528,3,8,0,0,Summer
2024-08-22,Home & Kitchen,71,120.46,118.26,0,238,3,8,0,0,Summer
2024-08-23,Beauty,85,35.34,36.18,0,347,4,8,0,0,Summer
2024-08-23,Electronics,69,452.55,473.47,0,192,4,8,0,0,Summer
2024-08-23,Fashion,145,87.6,79.04,0,438,4,8,0,0,Summer
2024-08-23,Food & Grocery,158,25.89,22.94,0,607,4,8,0,0,Summer
2024-08-23,Home & Kitchen,61,109.04,126.4,0,156,4,8,0,0,Summer
2024-08-24,Beauty,111,34.22,34.96,0,326,5,8,1,0,Summer
2024-08-24,Electronics,174,365.59,440.39,1,474,5,8,1,0,Summer
2024-08-24,Fashion,166,86.51,79.76,0,309,5,8,1,0,Summer
2024-08-24,Food & Grocery,402,19.77,21.72,1,969,5,8,1,0,Summer
2024-08-24,Home & Kitchen,38,119.69,133.9,0,140,5,8,1,0,Summer
2024-08-25,Beauty,102,36.56,41.0,0,329,6,8,1,0,Summer
2024-08-25,Electronics,46,492.0,449.64,0,235,6,8,1,0,Summer
2024-08-25,Fashion,162,84.7,79.53,0,354,6,8,1,0,Summer
2024-08-25,Food & Grocery,257,23.95,23.89,0,505,6,8,1,0,Summer
2024-08-25,Home & Kitchen,34,118.13,97.03,0,159,6,8,1,0,Summer
2024-08-26,Beauty,78,36.01,34.09,0,447,0,8,0,0,Summer
2024-08-26,Electronics,100,445.86,440.34,0,229,0,8,0,0,Summer
2024-08-26,Fashion,140,81.97,88.48,0,478,0,8,0,0,Summer
2024-08-26,Food & Grocery,146,27.05,26.15,0,574,0,8,0,0,Summer
2024-08-26,Home & Kitchen,56,117.84,152.03,0,228,0,8,0,0,Summer
2024-08-27,Beauty,76,35.22,38.13,0,263,1,8,0,0,Summer
2024-08-27,Electronics,85,449.09,440.6,0,327,1,8,0,0,Summer
2024-08-27,Fashion,132,85.02,75.72,0,403,1,8,0,0,Summer
2024-08-27,Food & Grocery,185,24.84,30.29,0,480,1,8,0,0,Summer
2024-08-27,Home & Kitchen,109,89.57,120.81,1,237,1,8,0,0,Summer
2024-08-28,Beauty,89,35.01,35.48,0,298,2,8,0,0,Summer
2024-08-28,Electronics,89,467.45,454.98,0,316,2,8,0,0,Summer
2024-08-28,Fashion,129,81.38,73.59,0,478,2,8,0,0,Summer
2024-08-28,Food & Grocery,176,24.82,30.9,0,505,2,8,0,0,Summer
2024-08-28,Home & Kitchen,44,122.64,125.07,0,142,2,8,0,0,Summer
2024-08-29,Beauty,87,33.58,33.84,0,318,3,8,0,0,Summer
2024-08-29,Electronics,108,437.7,446.17,0,315,3,8,0,0,Summer
2024-08-29,Fashion,149,82.44,98.78,0,500,3,8,0,0,Summer
2024-08-29,Food & Grocery,177,25.65,21.72,0,688,3,8,0,0,Summer
2024-08-29,Home & Kitchen,63,118.19,132.86,0,193,3,8,0,0,Summer
2024-08-30,Beauty,182,29.67,32.42,1,421,4,8,0,0,Summer
2024-08-30,Electronics,97,453.13,512.21,0,253,4,8,0,0,Summer
2024-08-30,Fashion,154,80.34,93.41,0,323,4,8,0,0,Summer
2024-08-30,Food & Grocery,159,25.05,23.77,0,558,4,8,0,0,Summer
2024-08-30,Home & Kitchen,66,116.28,94.14,0,140,4,8,0,0,Summer
2024-08-31,Beauty,100,35.38,31.1,0,417,5,8,1,0,Summer
2024-08-31,Electronics,62,456.18,430.51,0,274,5,8,1,0,Summer
2024-08-31,Fashion,171,85.15,86.44,0,304,5,8,1,0,Summer
2024-08-31,Food & Grocery,464,19.88,31.51,1,727,5,8,1,0,Summer
2024-08-31,Home & Kitchen,37,122.56,113.29,0,207,5,8,1,0,Summer
2024-09-01,Beauty,87,37.22,35.88,0,382,6,9,1,0,Fall
2024-09-01,Electronics,46,460.83,486.65,0,237,6,9,1,0,Fall
2024-09-01,Fashion,196,81.78,84.86,0,359,6,9,1,0,Fall
2024-09-01,Food & Grocery,212,24.33,25.4,0,596,6,9,1,0,Fall
2024-09-01,Home & Kitchen,32,118.24,97.42,0,195,6,9,1,0,Fall
2024-09-02,Beauty,80,33.76,27.83,0,414,0,9,0,0,Fall
2024-09-02,Electronics,87,448.65,448.37,0,261,0,9,0,0,Fall
2024-09-02,Fashion,137,90.73,105.27,0,312,0,9,0,0,Fall
2024-09-02,Food & Grocery,142,26.81,23.52,0,855,0,9,0,0,Fall
2024-09-02,Home & Kitchen,57,119.86,120.61,0,217,0,9,0,0,Fall
2024-09-03,Beauty,72,35.83,35.12,0,291,1,9,0,0,Fall
2024-09-03,Electronics,95,448.11,398.0,0,220,1,9,0,0,Fall
2024-09-03,Fashion,148,85.01,77.84,0,543,1,9,0,0,Fall
2024-09-03,Food & Grocery,332,19.19,26.28,1,1132,1,9,0,0,Fall
2024-09-03,Home & Kitchen,53,117.35,100.09,0,236,1,9,0,0,Fall
2024-09-04,Beauty,92,33.66,38.97,0,353,2,9,0,0,Fall
2024-09-04,Electronics,97,479.38,421.1,0,266,2,9,0,0,Fall
2024-09-04,Fashion,86,91.38,87.09,0,524,2,9,0,0,Fall
2024-09-04,Food & Grocery,182,24.03,24.99,0,489,2,9,0,0,Fall
2024-09-04,Home & Kitchen,66,125.61,106.68,0,122,2,9,0,0,Fall
2024-09-05,Beauty,97,35.36,36.24,0,274,3,9,0,0,Fall
2024-09-05,Electronics,209,338.3,422.32,1,442,3,9,0,0,Fall
2024-09-05,Fashion,126,86.91,100.38,0,488,3,9,0,0,Fall
2024-09-05,Food & Grocery,239,21.09,23.01,1,774,3,9,0,0,Fall
2024-09-05,Home & Kitchen,99,92.61,138.12,1,180,3,9,0,0,Fall
2024-09-06,Beauty,184,26.24,33.21,1,480,4,9,0,0,Fall
2024-09-06,Electronics,87,462.4,436.46,0,247,4,9,0,0,Fall
2024-09-06,Fashion,163,85.22,77.23,0,497,4,9,0,0,Fall
2024-09-06,Food & Grocery,398,19.99,23.75,1,849,4,9,0,0,Fall
2024-09-06,Home & Kitchen,45,121.55,117.22,0,126,4,9,0,0,Fall
2024-09-07,Beauty,103,36.18,26.62,0,351,5,9,1,0,Fall
2024-09-07,Electronics,71,445.81,454.91,0,235,5,9,1,0,Fall
2024-09-07,Fashion,157,87.28,77.65,0,426,5,9,1,0,Fall
2024-09-07,Food & Grocery,213,25.11,24.85,0,895,5,9,1,0,Fall
2024-09-07,Home & Kitchen,38,114.82,124.87,0,219,5,9,1,0,Fall
2024-09-08,Beauty,224,24.99,29.22,1,468,6,9,1,0,Fall
2024-09-08,Electronics,196,323.99,441.63,1,447,6,9,1,0,Fall
2024-09-08,Fashion,147,92.25,98.17,0,430,6,9,1,0,Fall
2024-09-08,Food & Grocery,202,25.29,26.19,0,825,6,9,1,0,Fall
2024-09-08,Home & Kitchen,33,121.21,127.26,0,192,6,9,1,0,Fall
2024-09-09,Beauty,205,24.95,34.17,1,394,0,9,0,0,Fall
2024-09-09,Electronics,186,320.71,497.92,1,319,0,9,0,0,Fall
2024-09-09,Fashion,132,86.77,76.4,0,565,0,9,0,0,Fall
2024-09-09,Food & Grocery,396,18.0,19.4,1,771,0,9,0,0,Fall
2024-09-09,Home & Kitchen,41,123.97,122.78,0,226,0,9,0,0,Fall
2024-09-10,Beauty,96,34.93,30.33,0,324,1,9,0,0,Fall
2024-09-10,Electronics,97,450.11,574.38,0,354,1,9,0,0,Fall
2024-09-10,Fashion,169,77.94,85.02,0,569,1,9,0,0,Fall
2024-09-10,Food & Grocery,171,26.17,25.15,0,877,1,9,0,0,Fall
2024-09-10,Home & Kitchen,58,112.57,117.52,0,186,1,9,0,0,Fall
2024-09-11,Beauty,189,27.52,32.91,1,564,2,9,0,0,Fall
2024-09-11,Electronics,86,455.85,433.23,0,346,2,9,0,0,Fall
2024-09-11,Fashion,136,81.48,87.42,0,499,2,9,0,0,Fall
2024-09-11,Food & Grocery,197,24.58,21.57,0,897,2,9,0,0,Fall
2024-09-11,Home & Kitchen,51,119.8,129.82,0,181,2,9,0,0,Fall
2024-09-12,Beauty,87,36.16,29.08,0,420,3,9,0,0,Fall
2024-09-12,Electronics,97,463.2,449.79,0,197,3,9,0,0,Fall
2024-09-12,Fashion,364,62.25,91.05,1,853,3,9,0,0,Fall
2024-09-12,Food & Grocery,182,25.49,22.33,0,560,3,9,0,0,Fall
2024-09-12,Home & Kitchen,37,116.24,122.38,0,201,3,9,0,0,Fall
2024-09-13,Beauty,91,33.37,29.08,0,426,4,9,0,0,Fall
2024-09-13,Electronics,97,445.68,447.17,0,296,4,9,0,0,Fall
2024-09-13,Fashion,162,82.85,79.04,0,319,4,9,0,0,Fall
2024-09-13,Food & Grocery,355,19.45,24.36,1,1327,4,9,0,0,Fall
2024-09-13,Home & Kitchen,47,120.45,123.32,0,163,4,9,0,0,Fall
2024-09-14,Beauty,192,28.69,34.93,1,429,5,9,1,0,Fall
2024-09-14,Electronics,65,441.02,497.27,0,309,5,9,1,0,Fall
2024-09-14,Fashion,181,81.67,78.39,0,430,5,9,1,0,Fall
2024-09-14,Food & Grocery,199,26.36,23.98,0,739,5,9,1,0,Fall
2024-09-14,Home & Kitchen,43,114.93,102.64,0,185,5,9,1,0,Fall
2024-09-15,Beauty,104,34.84,31.03,0,355,6,9,1,0,Fall
2024-09-15,Electronics,59,447.42,420.02,0,313,6,9,1,0,Fall
2024-09-15,Fashion,332,74.06,94.86,1,732,6,9,1,0,Fall
2024-09-15,Food & Grocery,232,24.17,26.22,0,469,6,9,1,0,Fall
2024-09-15,Home & Kitchen,37,124.7,129.5,0,162,6,9,1,0,Fall
2024-09-16,Beauty,74,36.48,30.23,0,366,0,9,0,0,Fall
2024-09-16,Electronics,115,435.85,457.28,0,184,0,9,0,0,Fall
2024-09-16,Fashion,115,87.26,85.14,0,544,0,9,0,0,Fall
2024-09-16,Food & Grocery,185,25.25,22.56,0,688,0,9,0,0,Fall
2024-09-16,Home & Kitchen,49,116.94,119.72,0,234,0,9,0,0,Fall
2024-09-17,Beauty,72,36.51,36.87,0,372,1,9,0,0,Fall
2024-09-17,Electronics,92,455.07,506.39,0,208,1,9,0,0,Fall
2024-09-17,Fashion,127,86.22,75.58,0,589,1,9,0,0,Fall
2024-09-17,Food & Grocery,392,18.5,27.84,1,969,1,9,0,0,Fall
2024-09-17,Home & Kitchen,61,123.27,131.85,0,211,1,9,0,0,Fall
2024-09-18,Beauty,99,33.67,39.45,0,296,2,9,0,0,Fall
2024-09-18,Electronics,100,446.05,482.99,0,232,2,9,0,0,Fall
